SimTime,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,greedy_time,diff_gnn_opt_cost,diff_gnn_opt_ratio,diff_gnn_partition_cost,diff_gnn_bb,diff_gnn_makespan,diff_gnn_time
2025-12-01 23:24:15,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4649.750483556353,5.386041260827405,8755.978670201881,optimize_single_point_makespan,8651.97286940038,89.49760866165161
2025-12-01 23:33:59,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4649.750470000034,5.386041245124433,9015.690356543046,optimize_single_point_makespan,8619.716105836334,89.58188557624817
2025-12-01 23:40:19,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4649.750489280693,5.386041267458197,8671.958553309745,optimize_single_point_makespan,8671.958553309745,89.1918408870697
2025-12-01 23:53:11,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4649.750489280693,5.386041267458197,8671.958553309745,optimize_single_point_makespan,8671.958553309745,101.95195508003235
2025-12-02 08:13:13,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4649.750468798984,5.386041243733197,8776.725807698655,optimize_single_point_makespan,8586.743805462409,90.96403121948242
2025-12-02 08:17:52,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4649.750489280693,5.386041267458197,8671.958553309745,optimize_single_point_makespan,8671.958553309745,86.2307538986206
2025-12-02 08:22:50,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4467.265676166963,5.174659874761791,14228.355155485102,optimize_single_point_makespan,7296.171198398531,88.2574713230133
2025-12-02 08:36:58,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,4972.222467334371,5.7595768766054025,13800.810815189088,optimize_single_point_makespan,7319.4489736419055,115.66248846054077
2025-12-02 08:45:11,config_mkspan_default_gnn,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.5,42,863.2964840752181,12517.14297149339,14.499240066872302,12517.14297149339,None,6426.282286141266,0.0,5208.983148111491,6.0338287531559525,13225.084277008875,optimize_single_point_makespan,7915.980199136477,117.23749804496765
